timepoint_label	lz_demand_mw_as_consumption	DumpPower	LZ_NetDispatch
2007-04-10-16:00	-1097.69	5.6843418860808e-14	1097.6899999999994
2007-04-10-17:00	-1103.31	1.13686837721616e-13	1103.3099999999995
2007-04-10-18:00	-1139.37	1.13686837721616e-13	1139.3699999999992
2007-04-10-19:00	-1114.29	1.13686837721616e-13	1114.2899999999993
2007-04-10-20:00	-1054.96	5.6843418860808e-14	1054.9599999999994
2007-04-10-21:00	-960.51	-1.13686837721616e-13	960.5099999999993
2007-04-10-22:00	-841.96	0.0	841.9599999999998
2007-04-10-23:00	-740.0	0.0	739.9999999999995
2007-05-15-00:00	-688.19	5.6843418860808e-14	688.1899999999998
2007-05-15-01:00	-656.75	-5.6843418860808e-14	656.7499999999998
2007-05-15-02:00	-645.38	-2.8421709430404e-14	645.3799999999993
2007-05-15-03:00	-651.08	-5.6843418860808e-14	651.0799999999998
2007-05-15-04:00	-705.89	1.4210854715202e-13	705.8899999999996
2007-05-15-05:00	-823.04	0.0	823.0399999999997
2007-05-15-06:00	-941.02	-1.70530256582424e-13	941.0199999999998
2007-05-15-07:00	-1007.32	1.98951966012828e-13	1007.3199999999993
2007-05-15-08:00	-1069.83	1.70530256582424e-13	1069.8299999999995
2007-05-15-09:00	-1103.03	1.13686837721616e-13	1103.0299999999993
2007-05-15-10:00	-1121.84	1.4210854715202e-13	1121.8399999999995
2007-05-15-11:00	-1136.23	0.0	1136.2299999999993
2007-05-15-12:00	-1139.86	5.6843418860808e-14	1139.8599999999994
2007-05-15-13:00	-1135.7	1.70530256582424e-13	1135.6999999999994
2007-05-15-14:00	-1132.45	1.70530256582424e-13	1132.4499999999994
2007-05-15-15:00	-1126.47	1.70530256582424e-13	1126.4699999999993
2007-05-15-16:00	-1110.62	1.13686837721616e-13	1110.6199999999994
2007-05-15-17:00	-1094.17	2.27373675443232e-13	1094.1699999999994
2007-05-15-18:00	-1099.05	5.6843418860808e-14	1099.0499999999995
2007-05-15-19:00	-1119.14	1.4210854715202e-13	1119.1399999999994
2007-05-15-20:00	-1055.71	5.6843418860808e-14	1055.7099999999994
2007-05-15-21:00	-964.52	-5.6843418860808e-14	964.5199999999998
2007-05-15-22:00	-843.45	5.6843418860808e-14	843.4499999999998
2007-05-15-23:00	-739.16	1.13686837721616e-13	739.1599999999999
2007-05-30-00:00	-716.44	4.2632564145606e-14	716.4399999999998
2007-05-30-01:00	-682.46	0.0	682.4599999999998
2007-05-30-02:00	-666.45	2.8421709430404e-14	666.4499999999998
2007-05-30-03:00	-673.37	0.0	673.3699999999999
2007-05-30-04:00	-728.38	1.13686837721616e-13	728.3799999999997
2007-05-30-05:00	-840.01	0.0	840.0099999999998
2007-05-30-06:00	-959.5	-1.13686837721616e-13	959.4999999999993
2007-05-30-07:00	-1035.95	4.2632564145606e-14	1035.9499999999994
2007-05-30-08:00	-1097.43	1.13686837721616e-13	1097.4299999999994
2007-05-30-09:00	-1133.5	1.70530256582424e-13	1133.4999999999993
2007-05-30-10:00	-1159.68	1.13686837721616e-13	1159.6799999999992
2007-05-30-11:00	-1170.71	1.13686837721616e-13	1170.7099999999994
2007-05-30-12:00	-1168.47	1.13686837721616e-13	1168.4699999999993
2007-05-30-13:00	-1176.74	0.0	1176.7399999999993
2007-05-30-14:00	-1187.91	0.0	1187.9099999999994
2007-05-30-15:00	-1185.83	0.0	1185.8299999999992
2007-05-30-16:00	-1169.91	1.13686837721616e-13	1169.9099999999994
2007-05-30-17:00	-1149.43	5.6843418860808e-14	1149.4299999999994
2007-05-30-18:00	-1131.72	1.70530256582424e-13	1131.7199999999993
2007-05-30-19:00	-1160.38	1.13686837721616e-13	1160.3799999999992
2007-05-30-20:00	-1108.74	1.13686837721616e-13	1108.7399999999993
2007-05-30-21:00	-1016.33	5.6843418860808e-14	1016.3299999999999
2007-05-30-22:00	-896.75	-1.13686837721616e-13	896.7499999999998
2007-05-30-23:00	-793.42	1.13686837721616e-13	793.4199999999994
2007-06-05-00:00	-727.59	1.13686837721616e-13	727.5899999999997
2007-06-05-01:00	-692.28	0.0	692.2799999999997
2007-06-05-02:00	-697.32	1.13686837721616e-13	697.3199999999997
2007-06-05-03:00	-708.43	1.13686837721616e-13	708.4299999999996
2007-06-05-04:00	-764.48	0.0	764.4799999999998
2007-06-05-05:00	-875.85	1.56319401867222e-13	875.8499999999995
2007-06-05-06:00	-1000.6	1.4210854715202e-13	1000.5999999999992
2007-06-05-07:00	-1077.32	1.70530256582424e-13	1077.3199999999995
2007-06-05-08:00	-1143.74	1.70530256582424e-13	1143.7399999999993
2007-06-05-09:00	-1180.19	5.6843418860808e-14	1180.1899999999994
2007-06-05-10:00	-1200.89	2.55795384873636e-13	1200.8899999999992
2007-06-05-11:00	-1211.12	5.6843418860808e-14	1211.1199999999994
2007-06-05-12:00	-1222.58	-5.6843418860808e-14	1222.5799999999995
2007-06-05-13:00	-1223.79	-5.6843418860808e-14	1223.7899999999993
2007-06-05-14:00	-1230.12	5.6843418860808e-14	1230.1199999999994
2007-06-05-15:00	-1221.4	-5.6843418860808e-14	1221.3999999999994
2007-06-05-16:00	-1205.95	1.4210854715202e-13	1205.9499999999994
2007-06-05-17:00	-1191.81	2.55795384873636e-13	1191.8099999999993
2007-06-05-18:00	-1160.09	1.13686837721616e-13	1160.0899999999992
2007-06-05-19:00	-1182.05	5.6843418860808e-14	1182.0499999999995
2007-06-05-20:00	-1128.64	1.70530256582424e-13	1128.6399999999994
2007-06-05-21:00	-1033.74	5.6843418860808e-14	1033.7399999999993
2007-06-05-22:00	-918.6	1.70530256582424e-13	918.5999999999995
2007-06-05-23:00	-812.17	1.13686837721616e-13	812.1699999999996
2007-07-19-00:00	-773.74	5.6843418860808e-14	773.7399999999998
2007-07-19-01:00	-735.3	0.0	735.2999999999997
2007-07-19-02:00	-715.74	4.2632564145606e-14	715.7399999999998
2007-07-19-03:00	-722.22	-2.8421709430404e-14	722.2199999999998
2007-07-19-04:00	-768.79	5.6843418860808e-14	768.7899999999995
2007-07-19-05:00	-868.58	2.27373675443232e-13	868.5799999999995
2007-07-19-06:00	-969.76	0.0	969.7599999999993
2007-07-19-07:00	-1050.34	1.13686837721616e-13	1050.3399999999995
2007-07-19-08:00	-1123.84	1.4210854715202e-13	1123.8399999999995
2007-07-19-09:00	-1175.1	1.13686837721616e-13	1175.0999999999995
2007-07-19-10:00	-1201.0	2.55795384873636e-13	1200.9999999999993
2007-07-19-11:00	-1208.77	2.55795384873636e-13	1208.7699999999993
2007-07-19-12:00	-1221.81	-5.6843418860808e-14	1221.8099999999993
2007-07-19-13:00	-1222.29	-5.6843418860808e-14	1222.2899999999993
2007-07-19-14:00	-1225.72	5.6843418860808e-14	1225.7199999999993
2007-07-19-15:00	-1224.59	-5.6843418860808e-14	1224.5899999999995
2007-07-19-16:00	-1203.47	2.55795384873636e-13	1203.4699999999993
2007-07-19-17:00	-1182.22	5.6843418860808e-14	1182.2199999999993
2007-07-19-18:00	-1150.44	1.70530256582424e-13	1150.4399999999994
2007-07-19-19:00	-1174.35	1.13686837721616e-13	1174.3499999999995
2007-07-19-20:00	-1126.74	1.70530256582424e-13	1126.7399999999993
2007-07-19-21:00	-1041.49	2.55795384873636e-13	1041.4899999999993
2007-07-19-22:00	-932.07	1.13686837721616e-13	932.0699999999997
2007-07-19-23:00	-831.77	0.0	831.7699999999998
2007-08-06-00:00	-738.92	1.13686837721616e-13	738.9199999999998
2007-08-06-01:00	-701.21	0.0	701.2099999999998
2007-08-06-02:00	-692.09	1.13686837721616e-13	692.0899999999997
2007-08-06-03:00	-700.46	0.0	700.4599999999998
2007-08-06-04:00	-760.01	0.0	760.0099999999995
2007-08-06-05:00	-875.37	1.13686837721616e-13	875.3699999999994
2007-08-06-06:00	-994.57	2.8421709430404e-13	994.5699999999995
2007-08-06-07:00	-1064.7	1.13686837721616e-13	1064.6999999999994
2007-08-06-08:00	-1128.1	1.70530256582424e-13	1128.0999999999995
2007-08-06-09:00	-1173.75	1.13686837721616e-13	1173.7499999999993
2007-08-06-10:00	-1197.43	2.55795384873636e-13	1197.4299999999994
2007-08-06-11:00	-1212.07	5.6843418860808e-14	1212.0699999999993
2007-08-06-12:00	-1218.31	-5.6843418860808e-14	1218.3099999999993
2007-08-06-13:00	-1219.3	-5.6843418860808e-14	1219.2999999999993
2007-08-06-14:00	-1217.0	0.0	1216.9999999999993
2007-08-06-15:00	-1210.06	5.6843418860808e-14	1210.0599999999993
2007-08-06-16:00	-1195.55	2.55795384873636e-13	1195.5499999999993
2007-08-06-17:00	-1179.27	1.70530256582424e-13	1179.2699999999993
2007-08-06-18:00	-1164.21	1.13686837721616e-13	1164.2099999999991
2007-08-06-19:00	-1199.35	2.55795384873636e-13	1199.3499999999992
2007-08-06-20:00	-1135.81	1.70530256582424e-13	1135.8099999999995
2007-08-06-21:00	-1037.82	2.8421709430404e-14	1037.8199999999995
2007-08-06-22:00	-912.7	-5.6843418860808e-14	912.7
2007-08-06-23:00	-811.48	0.0	811.4799999999996
2007-08-30-00:00	-775.47	0.0	775.4699999999998
2007-08-30-01:00	-737.87	1.13686837721616e-13	737.8699999999997
2007-08-30-02:00	-721.29	-2.8421709430404e-14	721.2899999999997
2007-08-30-03:00	-725.68	1.13686837721616e-13	725.6799999999996
2007-08-30-04:00	-779.28	0.0	779.2799999999997
2007-08-30-05:00	-907.31	-1.13686837721616e-13	907.3099999999997
2007-08-30-06:00	-1010.57	1.70530256582424e-13	1010.5699999999997
2007-08-30-07:00	-1072.48	5.6843418860808e-14	1072.4799999999993
2007-08-30-08:00	-1148.06	5.6843418860808e-14	1148.0599999999995
2007-08-30-09:00	-1194.25	2.55795384873636e-13	1194.2499999999993
2007-08-30-10:00	-1219.42	-5.6843418860808e-14	1219.4199999999994
2007-08-30-11:00	-1230.3	5.6843418860808e-14	1230.2999999999993
2007-08-30-12:00	-1241.46	1.13686837721616e-13	1241.4599999999994
2007-08-30-13:00	-1239.73	1.13686837721616e-13	1239.7299999999993
2007-08-30-14:00	-1248.9	1.13686837721616e-13	1248.8999999999994
2007-08-30-15:00	-1241.96	1.13686837721616e-13	1241.9599999999994
2007-08-30-16:00	-1214.71	0.0	1214.7099999999994
2007-08-30-17:00	-1200.39	2.55795384873636e-13	1200.3899999999992
2007-08-30-18:00	-1208.65	2.55795384873636e-13	1208.6499999999994
2007-08-30-19:00	-1215.91	0.0	1215.9099999999994
2007-08-30-20:00	-1148.74	5.6843418860808e-14	1148.7399999999996
2007-08-30-21:00	-1046.91	1.13686837721616e-13	1046.9099999999994
2007-08-30-22:00	-927.15	2.27373675443232e-13	927.1499999999996
2007-08-30-23:00	-828.17	1.13686837721616e-13	828.1699999999998
2007-09-03-00:00	-747.5	0.0	747.4999999999998
2007-09-03-01:00	-709.87	1.4210854715202e-13	709.8699999999997
2007-09-03-02:00	-690.76	0.0	690.7599999999998
2007-09-03-03:00	-687.88	5.6843418860808e-14	687.8799999999998
2007-09-03-04:00	-706.24	2.8421709430404e-14	706.2399999999998
2007-09-03-05:00	-747.71	0.0	747.7099999999998
2007-09-03-06:00	-797.98	0.0	797.9799999999993
2007-09-03-07:00	-890.94	-5.6843418860808e-14	890.9399999999998
2007-09-03-08:00	-984.47	-2.27373675443232e-13	984.47
2007-09-03-09:00	-1046.87	1.70530256582424e-13	1046.8699999999994
2007-09-03-10:00	-1079.29	2.8421709430404e-13	1079.2899999999995
2007-09-03-11:00	-1089.65	1.70530256582424e-13	1089.6499999999992
2007-09-03-12:00	-1086.79	1.13686837721616e-13	1086.7899999999993
2007-09-03-13:00	-1091.81	2.27373675443232e-13	1091.8099999999995
2007-09-03-14:00	-1093.49	2.27373675443232e-13	1093.4899999999993
2007-09-03-15:00	-1102.57	1.13686837721616e-13	1102.5699999999995
2007-09-03-16:00	-1112.98	1.13686837721616e-13	1112.9799999999993
2007-09-03-17:00	-1114.72	1.13686837721616e-13	1114.7199999999993
2007-09-03-18:00	-1143.86	1.70530256582424e-13	1143.8599999999994
2007-09-03-19:00	-1157.05	5.6843418860808e-14	1157.0499999999995
2007-09-03-20:00	-1100.5	5.6843418860808e-14	1100.4999999999993
2007-09-03-21:00	-1012.68	5.6843418860808e-14	1012.6799999999998
2007-09-03-22:00	-901.57	1.70530256582424e-13	901.5699999999997
2007-09-03-23:00	-803.99	0.0	803.9899999999998
2007-09-07-00:00	-755.65	1.13686837721616e-13	755.6499999999996
2007-09-07-01:00	-718.75	-2.8421709430404e-14	718.7499999999995
2007-09-07-02:00	-700.83	1.13686837721616e-13	700.8299999999997
2007-09-07-03:00	-704.66	1.13686837721616e-13	704.6599999999996
2007-09-07-04:00	-758.93	1.13686837721616e-13	758.9299999999996
2007-09-07-05:00	-877.42	1.13686837721616e-13	877.4199999999994
2007-09-07-06:00	-983.04	-1.13686837721616e-13	983.04
2007-09-07-07:00	-1059.7	1.13686837721616e-13	1059.6999999999996
2007-09-07-08:00	-1130.36	1.70530256582424e-13	1130.3599999999994
2007-09-07-09:00	-1178.3	0.0	1178.2999999999993
2007-09-07-10:00	-1207.14	1.4210854715202e-13	1207.1399999999992
2007-09-07-11:00	-1222.83	-5.6843418860808e-14	1222.8299999999995
2007-09-07-12:00	-1233.56	5.6843418860808e-14	1233.5599999999993
2007-09-07-13:00	-1237.76	1.13686837721616e-13	1237.7599999999993
2007-09-07-14:00	-1246.48	1.13686837721616e-13	1246.4799999999993
2007-09-07-15:00	-1240.94	1.13686837721616e-13	1240.9399999999994
2007-09-07-16:00	-1214.9	0.0	1214.8999999999994
2007-09-07-17:00	-1184.19	5.6843418860808e-14	1184.1899999999994
2007-09-07-18:00	-1201.53	2.55795384873636e-13	1201.5299999999993
2007-09-07-19:00	-1169.76	1.13686837721616e-13	1169.7599999999993
2007-09-07-20:00	-1115.45	1.13686837721616e-13	1115.4499999999994
2007-09-07-21:00	-1040.62	1.4210854715202e-13	1040.6199999999994
2007-09-07-22:00	-946.91	1.70530256582424e-13	946.9099999999994
2007-09-07-23:00	-853.49	-5.6843418860808e-14	853.4899999999998
2007-10-13-00:00	-753.59	1.13686837721616e-13	753.5899999999997
2007-10-13-01:00	-719.12	8.5265128291212e-14	719.1199999999997
2007-10-13-02:00	-699.27	0.0	699.2699999999998
2007-10-13-03:00	-694.49	0.0	694.4899999999998
2007-10-13-04:00	-716.25	4.2632564145606e-14	716.2499999999998
2007-10-13-05:00	-767.98	5.6843418860808e-14	767.9799999999998
2007-10-13-06:00	-840.2	0.0	840.1999999999998
2007-10-13-07:00	-935.71	-5.6843418860808e-14	935.7099999999998
2007-10-13-08:00	-1019.14	1.70530256582424e-13	1019.1399999999994
2007-10-13-09:00	-1069.69	1.70530256582424e-13	1069.6899999999994
2007-10-13-10:00	-1097.08	5.6843418860808e-14	1097.0799999999995
2007-10-13-11:00	-1094.41	2.27373675443232e-13	1094.4099999999994
2007-10-13-12:00	-1090.12	5.6843418860808e-14	1090.1199999999992
2007-10-13-13:00	-1079.11	1.70530256582424e-13	1079.1099999999994
2007-10-13-14:00	-1069.58	1.70530256582424e-13	1069.5799999999995
2007-10-13-15:00	-1069.99	1.70530256582424e-13	1069.9899999999993
2007-10-13-16:00	-1067.86	1.70530256582424e-13	1067.8599999999994
2007-10-13-17:00	-1073.19	5.6843418860808e-14	1073.1899999999994
2007-10-13-18:00	-1127.94	1.70530256582424e-13	1127.9399999999994
2007-10-13-19:00	-1083.7	1.70530256582424e-13	1083.6999999999994
2007-10-13-20:00	-1038.95	1.13686837721616e-13	1038.9499999999994
2007-10-13-21:00	-976.22	-5.6843418860808e-14	976.2199999999998
2007-10-13-22:00	-898.42	1.13686837721616e-13	898.4199999999996
2007-10-13-23:00	-809.3	0.0	809.2999999999997
2007-10-22-00:00	-719.99	-2.8421709430404e-14	719.9899999999996
2007-10-22-01:00	-691.05	0.0	691.0499999999997
2007-10-22-02:00	-673.17	0.0	673.1699999999997
2007-10-22-03:00	-680.55	0.0	680.5499999999997
2007-10-22-04:00	-739.78	0.0	739.7799999999997
2007-10-22-05:00	-857.25	0.0	857.2499999999998
2007-10-22-06:00	-959.33	1.13686837721616e-13	959.3299999999992
2007-10-22-07:00	-1029.78	-5.6843418860808e-14	1029.7799999999993
2007-10-22-08:00	-1109.24	1.13686837721616e-13	1109.2399999999993
2007-10-22-09:00	-1152.83	1.70530256582424e-13	1152.8299999999995
2007-10-22-10:00	-1180.47	5.6843418860808e-14	1180.4699999999993
2007-10-22-11:00	-1204.48	1.4210854715202e-13	1204.4799999999993
2007-10-22-12:00	-1210.79	5.6843418860808e-14	1210.7899999999993
2007-10-22-13:00	-1209.62	5.6843418860808e-14	1209.6199999999994
2007-10-22-14:00	-1212.78	5.6843418860808e-14	1212.7799999999993
2007-10-22-15:00	-1202.15	2.55795384873636e-13	1202.1499999999994
2007-10-22-16:00	-1185.3	5.6843418860808e-14	1185.2999999999995
2007-10-22-17:00	-1192.23	2.55795384873636e-13	1192.2299999999993
2007-10-22-18:00	-1234.22	1.13686837721616e-13	1234.2199999999996
2007-10-22-19:00	-1174.19	1.13686837721616e-13	1174.1899999999994
2007-10-22-20:00	-1102.22	1.70530256582424e-13	1102.2199999999993
2007-10-22-21:00	-1001.55	-8.5265128291212e-14	1001.5499999999993
2007-10-22-22:00	-886.83	1.13686837721616e-13	886.8299999999997
2007-10-22-23:00	-789.13	1.4210854715202e-13	789.1299999999999
2007-11-07-00:00	-711.74	2.8421709430404e-14	711.7399999999998
2007-11-07-01:00	-685.62	0.0	685.6199999999999
2007-11-07-02:00	-670.37	0.0	670.3699999999999
2007-11-07-03:00	-679.28	0.0	679.2799999999997
2007-11-07-04:00	-737.68	1.13686837721616e-13	737.6799999999996
2007-11-07-05:00	-865.94	-5.6843418860808e-14	865.9399999999998
2007-11-07-06:00	-977.69	-5.6843418860808e-14	977.69
2007-11-07-07:00	-1023.17	5.6843418860808e-14	1023.1699999999994
2007-11-07-08:00	-1089.93	1.13686837721616e-13	1089.9299999999992
2007-11-07-09:00	-1137.73	5.6843418860808e-14	1137.7299999999993
2007-11-07-10:00	-1172.58	1.13686837721616e-13	1172.5799999999995
2007-11-07-11:00	-1187.16	0.0	1187.1599999999994
2007-11-07-12:00	-1196.02	2.55795384873636e-13	1196.0199999999993
2007-11-07-13:00	-1206.93	1.4210854715202e-13	1206.9299999999994
2007-11-07-14:00	-1208.87	2.55795384873636e-13	1208.8699999999992
2007-11-07-15:00	-1198.99	2.55795384873636e-13	1198.9899999999993
2007-11-07-16:00	-1182.58	5.6843418860808e-14	1182.5799999999995
2007-11-07-17:00	-1231.1	5.6843418860808e-14	1231.0999999999995
2007-11-07-18:00	-1241.05	1.13686837721616e-13	1241.0499999999993
2007-11-07-19:00	-1187.55	0.0	1187.5499999999993
2007-11-07-20:00	-1122.4	1.4210854715202e-13	1122.3999999999994
2007-11-07-21:00	-1032.99	5.6843418860808e-14	1032.9899999999993
2007-11-07-22:00	-909.97	0.0	909.9699999999998
2007-11-07-23:00	-808.36	1.13686837721616e-13	808.3599999999997
2007-12-04-00:00	-722.92	8.5265128291212e-14	722.9199999999996
2007-12-04-01:00	-687.31	5.6843418860808e-14	687.3099999999997
2007-12-04-02:00	-676.51	0.0	676.5099999999998
2007-12-04-03:00	-693.62	1.13686837721616e-13	693.6199999999997
2007-12-04-04:00	-760.9	1.13686837721616e-13	760.8999999999996
2007-12-04-05:00	-895.67	1.13686837721616e-13	895.6699999999996
2007-12-04-06:00	-1022.02	-5.6843418860808e-14	1022.0199999999993
2007-12-04-07:00	-1059.97	1.13686837721616e-13	1059.9699999999998
2007-12-04-08:00	-1106.41	1.70530256582424e-13	1106.4099999999994
2007-12-04-09:00	-1149.0	5.6843418860808e-14	1148.9999999999995
2007-12-04-10:00	-1159.88	1.13686837721616e-13	1159.8799999999992
